Resort_ID,Month,avg_snow
"9, 10, 37, 92, 102, 112, 114, 116, 118, 121, 122, 240, 277, 308, 370, 372, 395, 403, 442, 465, 472, 478",2022-12-01,100
"9, 10, 37, 92, 102, 112, 114, 116, 118, 121, 122, 240, 277, 370, 395, 442, 465, 472, 478",2022-01-01,96.06
"9, 10, 37, 92, 102, 112, 114, 116, 118, 121, 122, 240, 277, 370, 395, 442, 465, 472, 478",2022-02-01,98.43
"9, 10, 37, 92, 102, 112, 114, 116, 118, 121, 122, 240, 277, 370, 395, 442, 465, 472, 478",2022-03-01,91.34
"9, 10, 37, 92, 102, 112, 114, 116, 118, 121, 122, 240, 277, 370, 395, 442, 465, 472, 478",2022-04-01,0.79
"9, 10, 37, 92, 102, 112, 114, 116, 118, 121, 122, 240, 277, 370, 395, 442, 465, 472, 478",2022-10-01,0.39
"9, 10, 37, 92, 102, 112, 114, 116, 118, 121, 122, 240, 277, 370, 395, 442, 465, 472, 478",2022-12-01,90.55
"9, 10, 456, 468, 472",2022-01-01,27.17
"9, 10, 456, 468, 472",2022-11-01,3.15
"9, 10, 456, 468, 472",2022-12-01,30.31
"9, 10, 456, 472, 478",2022-01-01,14.370000000000001
"9, 10, 456, 472, 478",2022-11-01,1.18
"9, 10, 456, 472, 478",2022-12-01,34.65
11,2022-01-01,98.499375
11,2022-02-01,99.040625
11,2022-03-01,91.395
11,2022-04-01,73.05
11,2022-05-01,44.553333333333335
11,2022-06-01,10.892222222222223
11,2022-07-01,0.39
11,2022-08-01,0.39
11,2022-09-01,9.598461538461539
11,2022-11-01,95.37375
11,2022-12-01,97.0475
12,2022-01-01,97.835
12,2022-02-01,96.7025
12,2022-03-01,68.77437499999999
12,2022-04-01,68.504
12,2022-05-01,25.59
12,2022-09-01,0.39
12,2022-10-01,4.92
12,2022-11-01,98.42466666666667
12,2022-12-01,99.188125
13,2022-01-01,97.97571428571429
13,2022-02-01,96.778125
13,2022-03-01,64.616875
13,2022-04-01,41.52333333333333
13,2022-05-01,43.386
13,2022-06-01,5.906666666666667
13,2022-09-01,1.18
13,2022-10-01,3.0700000000000003
13,2022-11-01,94.93333333333334
13,2022-12-01,99.064375
14,2022-01-01,11.809999999999999
14,2022-12-01,44.879999999999995
"14, 147, 339, 364, 422, 496, 497",2022-12-01,50
"14, 36, 47, 55, 96, 97, 100, 105, 147, 339, 364, 414, 417, 418, 422, 423, 496, 497",2022-01-01,93.7
"14, 36, 47, 55, 96, 97, 100, 105, 147, 339, 364, 414, 417, 418, 422, 423, 496, 497",2022-02-01,96.06
"14, 36, 47, 55, 96, 97, 100, 105, 147, 339, 364, 414, 417, 418, 422, 423, 496, 497",2022-03-01,97.64
"14, 36, 47, 55, 96, 97, 100, 105, 147, 339, 364, 414, 417, 418, 422, 423, 496, 497",2022-04-01,3.94
"14, 36, 47, 55, 96, 97, 100, 105, 147, 339, 364, 414, 417, 418, 422, 423, 496, 497",2022-05-01,2.36
"14, 36, 47, 55, 96, 97, 100, 105, 147, 339, 364, 414, 417, 418, 422, 423, 496, 497",2022-11-01,51.97
"14, 36, 47, 55, 96, 97, 100, 105, 147, 339, 364, 414, 417, 418, 422, 423, 496, 497",2022-12-01,100
"14, 39, 103, 105, 107, 161, 205, 228, 418, 423, 439, 458, 469, 496",2022-01-01,96.06
"14, 39, 103, 105, 107, 161, 205, 228, 418, 423, 439, 458, 469, 496",2022-02-01,97.24
"14, 39, 103, 105, 107, 161, 205, 228, 418, 423, 439, 458, 469, 496",2022-03-01,2.36
"14, 39, 103, 105, 107, 161, 205, 228, 418, 423, 439, 458, 469, 496",2022-04-01,3.94
"14, 39, 103, 105, 107, 161, 205, 228, 418, 423, 439, 458, 469, 496",2022-12-01,85.04
"14, 39, 103, 107, 116, 118, 121, 161, 205, 228, 277, 279, 423, 439, 458, 469",2022-01-01,100
"14, 39, 103, 107, 116, 118, 121, 161, 205, 228, 277, 279, 423, 439, 458, 469",2022-02-01,97.24
"14, 39, 103, 107, 116, 118, 121, 161, 205, 228, 277, 279, 423, 439, 458, 469",2022-03-01,8.66
"14, 39, 103, 107, 116, 118, 121, 161, 205, 228, 277, 279, 423, 439, 458, 469",2022-04-01,7.48
"14, 39, 103, 107, 116, 118, 121, 161, 205, 228, 277, 279, 423, 439, 458, 469",2022-11-01,11.42
"14, 39, 103, 107, 116, 118, 121, 161, 205, 228, 277, 279, 423, 439, 458, 469",2022-12-01,100
"14, 39, 103, 107, 116, 118, 121, 161, 205, 228, 277, 423, 439, 458, 469",2022-01-01,95.28
"14, 39, 103, 107, 116, 118, 121, 161, 205, 228, 277, 423, 439, 458, 469",2022-02-01,96.06
"14, 39, 103, 107, 116, 118, 121, 161, 205, 228, 277, 423, 439, 458, 469",2022-03-01,9.06
"14, 39, 103, 107, 116, 118, 121, 161, 205, 228, 277, 423, 439, 458, 469",2022-04-01,3.54
"14, 39, 103, 107, 116, 118, 121, 161, 205, 228, 277, 423, 439, 458, 469",2022-12-01,86.22
"14, 39, 107, 116, 118, 121, 205, 439, 469",2022-01-01,22.83
"14, 39, 107, 116, 118, 121, 205, 439, 469",2022-02-01,0.79
"14, 39, 107, 116, 118, 121, 205, 439, 469",2022-12-01,41.73
"14, 39, 107, 205, 439, 469, 496",2022-01-01,97.64
"14, 39, 107, 205, 439, 469, 496",2022-02-01,7.09
"14, 39, 107, 205, 439, 469, 496",2022-12-01,100
"14, 39, 339, 364, 469, 496, 497",2022-01-01,50.79
"14, 39, 339, 364, 469, 496, 497",2022-12-01,50
"14, 39, 47, 55, 96, 97, 100, 103, 105, 228, 279, 339, 364, 417, 418, 423, 458, 469, 496, 497",2022-01-01,100
"14, 39, 47, 55, 96, 97, 100, 103, 105, 228, 279, 339, 364, 417, 418, 423, 458, 469, 496, 497",2022-02-01,96.85
"14, 39, 47, 55, 96, 97, 100, 103, 105, 228, 279, 339, 364, 417, 418, 423, 458, 469, 496, 497",2022-03-01,100
"14, 39, 47, 55, 96, 97, 100, 103, 105, 228, 279, 339, 364, 417, 418, 423, 458, 469, 496, 497",2022-04-01,8.27
"14, 39, 47, 55, 96, 97, 100, 103, 105, 228, 279, 339, 364, 417, 418, 423, 458, 469, 496, 497",2022-09-01,1.57
"14, 39, 47, 55, 96, 97, 100, 103, 105, 228, 279, 339, 364, 417, 418, 423, 458, 469, 496, 497",2022-12-01,97.24
"14, 39, 55, 100, 103, 105, 107, 161, 205, 228, 279, 418, 423, 439, 458, 469, 496",2022-01-01,95.67
"14, 39, 55, 100, 103, 105, 107, 161, 205, 228, 279, 418, 423, 439, 458, 469, 496",2022-02-01,98.43
"14, 39, 55, 100, 103, 105, 107, 161, 205, 228, 279, 418, 423, 439, 458, 469, 496",2022-03-01,98.03
"14, 39, 55, 100, 103, 105, 107, 161, 205, 228, 279, 418, 423, 439, 458, 469, 496",2022-04-01,94.09
"14, 39, 55, 100, 103, 105, 107, 161, 205, 228, 279, 418, 423, 439, 458, 469, 496",2022-11-01,1.97
"14, 39, 55, 100, 103, 105, 107, 161, 205, 228, 279, 418, 423, 439, 458, 469, 496",2022-12-01,100
"14, 39, 97, 103, 105, 228, 339, 364, 417, 418, 423, 458, 469, 496, 497",2022-01-01,44.88
"14, 39, 97, 103, 105, 228, 339, 364, 417, 418, 423, 458, 469, 496, 497",2022-02-01,27.17
"14, 39, 97, 103, 105, 228, 339, 364, 417, 418, 423, 458, 469, 496, 497",2022-11-01,0.39
"14, 39, 97, 103, 105, 228, 339, 364, 417, 418, 423, 458, 469, 496, 497",2022-12-01,0.79
"14, 439",2022-01-01,7.875
"14, 439",2022-12-01,44.879999999999995
"14, 97, 105, 147, 339, 364, 417, 418, 422, 423, 496, 497",2022-01-01,98.03
"14, 97, 105, 147, 339, 364, 417, 418, 422, 423, 496, 497",2022-02-01,2.76
"14, 97, 105, 147, 339, 364, 417, 418, 422, 423, 496, 497",2022-12-01,55.12
"15, 18, 128, 129, 134, 137, 230, 281, 287, 297, 328, 446, 473, 494",2022-01-01,99.21
"15, 18, 128, 129, 134, 137, 230, 281, 287, 297, 328, 446, 473, 494",2022-02-01,100
"15, 18, 128, 129, 134, 137, 230, 281, 287, 297, 328, 446, 473, 494",2022-03-01,100
"15, 18, 128, 129, 134, 137, 230, 281, 287, 297, 328, 446, 473, 494",2022-04-01,78.74
"15, 18, 128, 129, 134, 137, 230, 281, 287, 297, 328, 446, 473, 494",2022-05-01,41.73
"15, 18, 128, 129, 134, 137, 230, 281, 287, 297, 328, 446, 473, 494",2022-06-01,10.24
"15, 18, 128, 129, 134, 137, 230, 281, 287, 297, 328, 446, 473, 494",2022-07-01,7.48
"15, 18, 128, 129, 134, 137, 230, 281, 287, 297, 328, 446, 473, 494",2022-08-01,8.27
"15, 18, 128, 129, 134, 137, 230, 281, 287, 297, 328, 446, 473, 494",2022-09-01,8.66
"15, 18, 128, 129, 134, 137, 230, 281, 287, 297, 328, 446, 473, 494",2022-10-01,19.29
"15, 18, 128, 129, 134, 137, 230, 281, 287, 297, 328, 446, 473, 494",2022-11-01,20.47
"15, 18, 128, 129, 134, 137, 230, 281, 287, 297, 328, 446, 473, 494",2022-12-01,100
"15, 18, 128, 129, 134, 140, 143, 145, 146, 328",2022-01-01,0.79
"15, 18, 128, 129, 134, 140, 143, 145, 146, 328",2022-02-01,12.99
"15, 18, 128, 129, 134, 140, 143, 145, 146, 328",2022-03-01,13.39
"15, 18, 128, 129, 134, 140, 143, 145, 146, 328",2022-04-01,11.81
"15, 18, 128, 129, 134, 140, 143, 145, 146, 328",2022-05-01,0.39
"15, 18, 128, 129, 134, 140, 143, 145, 146, 328",2022-11-01,48.82
"15, 18, 128, 129, 134, 140, 143, 145, 146, 328",2022-12-01,95.67
"15, 18, 128, 129, 134, 281, 287, 328, 446, 473, 494",2022-01-01,2.36
"15, 18, 128, 129, 134, 281, 287, 328, 446, 473, 494",2022-02-01,5.12
"15, 18, 128, 129, 134, 281, 287, 328, 446, 473, 494",2022-03-01,6.69
"15, 18, 128, 129, 134, 281, 287, 328, 446, 473, 494",2022-04-01,0.79
"15, 18, 128, 129, 134, 281, 287, 328, 446, 473, 494",2022-11-01,2.36
"15, 18, 128, 129, 134, 281, 287, 328, 446, 473, 494",2022-12-01,92.13
"15, 18, 128, 129, 134, 328",2022-01-01,9.84
"15, 18, 128, 129, 134, 328",2022-02-01,25.195
"15, 18, 128, 129, 134, 328",2022-03-01,18.9
"15, 18, 128, 129, 134, 328",2022-04-01,7.09
"15, 18, 128, 129, 134, 328",2022-05-01,1.97
"15, 18, 128, 129, 134, 328",2022-11-01,2.36
"15, 18, 128, 129, 134, 328",2022-12-01,37.205
"15, 18, 32, 45, 57, 70, 78, 124, 129, 134, 137, 140, 143, 144, 145, 146, 230, 287, 290, 297, 446, 473, 494",2022-01-01,89.37
"15, 18, 32, 45, 57, 70, 78, 124, 129, 134, 137, 140, 143, 144, 145, 146, 230, 287, 290, 297, 446, 473, 494",2022-02-01,89.37
"15, 18, 32, 45, 57, 70, 78, 124, 129, 134, 137, 140, 143, 144, 145, 146, 230, 287, 290, 297, 446, 473, 494",2022-03-01,57.09
"15, 18, 32, 45, 57, 70, 78, 124, 129, 134, 137, 140, 143, 144, 145, 146, 230, 287, 290, 297, 446, 473, 494",2022-04-01,45.67
"15, 18, 32, 45, 57, 70, 78, 124, 129, 134, 137, 140, 143, 144, 145, 146, 230, 287, 290, 297, 446, 473, 494",2022-05-01,9.84
"15, 18, 32, 45, 57, 70, 78, 124, 129, 134, 137, 140, 143, 144, 145, 146, 230, 287, 290, 297, 446, 473, 494",2022-10-01,2.76
"15, 18, 32, 45, 57, 70, 78, 124, 129, 134, 137, 140, 143, 144, 145, 146, 230, 287, 290, 297, 446, 473, 494",2022-11-01,88.19
"15, 18, 32, 45, 57, 70, 78, 124, 129, 134, 137, 140, 143, 144, 145, 146, 230, 287, 290, 297, 446, 473, 494",2022-12-01,100
"15, 18, 32, 45, 78, 124, 129, 134, 135, 136, 137, 140, 143, 144, 145, 146, 219, 230, 287, 290, 297, 307, 381, 446, 473, 494",2022-01-01,92.13
"15, 18, 32, 45, 78, 124, 129, 134, 135, 136, 137, 140, 143, 144, 145, 146, 219, 230, 287, 290, 297, 307, 381, 446, 473, 494",2022-02-01,91.73
"15, 18, 32, 45, 78, 124, 129, 134, 135, 136, 137, 140, 143, 144, 145, 146, 219, 230, 287, 290, 297, 307, 381, 446, 473, 494",2022-03-01,38.58
"15, 18, 32, 45, 78, 124, 129, 134, 135, 136, 137, 140, 143, 144, 145, 146, 219, 230, 287, 290, 297, 307, 381, 446, 473, 494",2022-04-01,15.75
"15, 18, 32, 45, 78, 124, 129, 134, 135, 136, 137, 140, 143, 144, 145, 146, 219, 230, 287, 290, 297, 307, 381, 446, 473, 494",2022-05-01,1.18
"15, 18, 32, 45, 78, 124, 129, 134, 135, 136, 137, 140, 143, 144, 145, 146, 219, 230, 287, 290, 297, 307, 381, 446, 473, 494",2022-11-01,86.22
"15, 18, 32, 45, 78, 124, 129, 134, 135, 136, 137, 140, 143, 144, 145, 146, 219, 230, 287, 290, 297, 307, 381, 446, 473, 494",2022-12-01,92.13
"15, 18, 32, 57, 70, 73, 78, 124, 129, 134, 140, 143, 145, 146",2022-01-01,30.71
"15, 18, 32, 57, 70, 73, 78, 124, 129, 134, 140, 143, 145, 146",2022-02-01,28.35
"15, 18, 32, 57, 70, 73, 78, 124, 129, 134, 140, 143, 145, 146",2022-03-01,78.35
"15, 18, 32, 57, 70, 73, 78, 124, 129, 134, 140, 143, 145, 146",2022-04-01,76.38
"15, 18, 32, 57, 70, 73, 78, 124, 129, 134, 140, 143, 145, 146",2022-05-01,16.14
"15, 18, 32, 57, 70, 73, 78, 124, 129, 134, 140, 143, 145, 146",2022-11-01,94.88
"15, 18, 32, 57, 70, 73, 78, 124, 129, 134, 140, 143, 145, 146",2022-12-01,99.21
"15, 18, 45, 128, 129, 134, 137, 140, 143, 145, 146, 230, 281, 287, 297, 328, 446, 473, 494",2022-01-01,91.34
"15, 18, 45, 128, 129, 134, 137, 140, 143, 145, 146, 230, 281, 287, 297, 328, 446, 473, 494",2022-02-01,100
"15, 18, 45, 128, 129, 134, 137, 140, 143, 145, 146, 230, 281, 287, 297, 328, 446, 473, 494",2022-03-01,100
"15, 18, 45, 128, 129, 134, 137, 140, 143, 145, 146, 230, 281, 287, 297, 328, 446, 473, 494",2022-04-01,31.89
"15, 18, 45, 128, 129, 134, 137, 140, 143, 145, 146, 230, 281, 287, 297, 328, 446, 473, 494",2022-05-01,4.33
"15, 18, 45, 128, 129, 134, 137, 140, 143, 145, 146, 230, 281, 287, 297, 328, 446, 473, 494",2022-11-01,99.21
"15, 18, 45, 128, 129, 134, 137, 140, 143, 145, 146, 230, 281, 287, 297, 328, 446, 473, 494",2022-12-01,100
"15, 18, 45, 76, 128, 129, 134, 135, 136, 137, 140, 143, 145, 146, 183, 219, 230, 281, 287, 297, 307, 325, 328, 446, 473, 494",2022-01-01,98.03
"15, 18, 45, 76, 128, 129, 134, 135, 136, 137, 140, 143, 145, 146, 183, 219, 230, 281, 287, 297, 307, 325, 328, 446, 473, 494",2022-02-01,100
"15, 18, 45, 76, 128, 129, 134, 135, 136, 137, 140, 143, 145, 146, 183, 219, 230, 281, 287, 297, 307, 325, 328, 446, 473, 494",2022-03-01,94.49
"15, 18, 45, 76, 128, 129, 134, 135, 136, 137, 140, 143, 145, 146, 183, 219, 230, 281, 287, 297, 307, 325, 328, 446, 473, 494",2022-04-01,57.48
"15, 18, 45, 76, 128, 129, 134, 135, 136, 137, 140, 143, 145, 146, 183, 219, 230, 281, 287, 297, 307, 325, 328, 446, 473, 494",2022-05-01,20.47
"15, 18, 45, 76, 128, 129, 134, 135, 136, 137, 140, 143, 145, 146, 183, 219, 230, 281, 287, 297, 307, 325, 328, 446, 473, 494",2022-10-01,0.39
"15, 18, 45, 76, 128, 129, 134, 135, 136, 137, 140, 143, 145, 146, 183, 219, 230, 281, 287, 297, 307, 325, 328, 446, 473, 494",2022-11-01,74.8
"15, 18, 45, 76, 128, 129, 134, 135, 136, 137, 140, 143, 145, 146, 183, 219, 230, 281, 287, 297, 307, 325, 328, 446, 473, 494",2022-12-01,98.03
"15, 18, 76, 128, 129, 134, 137, 183, 219, 230, 281, 287, 297, 307, 325, 328, 446, 451, 473, 494",2022-01-01,95.67
"15, 18, 76, 128, 129, 134, 137, 183, 219, 230, 281, 287, 297, 307, 325, 328, 446, 451, 473, 494",2022-02-01,94.09
"15, 18, 76, 128, 129, 134, 137, 183, 219, 230, 281, 287, 297, 307, 325, 328, 446, 451, 473, 494",2022-03-01,88.19
"15, 18, 76, 128, 129, 134, 137, 183, 219, 230, 281, 287, 297, 307, 325, 328, 446, 451, 473, 494",2022-04-01,25.2
"15, 18, 76, 128, 129, 134, 137, 183, 219, 230, 281, 287, 297, 307, 325, 328, 446, 451, 473, 494",2022-05-01,5.12
"15, 18, 76, 128, 129, 134, 137, 183, 219, 230, 281, 287, 297, 307, 325, 328, 446, 451, 473, 494",2022-10-01,0.39
"15, 18, 76, 128, 129, 134, 137, 183, 219, 230, 281, 287, 297, 307, 325, 328, 446, 451, 473, 494",2022-11-01,95.28
"15, 18, 76, 128, 129, 134, 137, 183, 219, 230, 281, 287, 297, 307, 325, 328, 446, 451, 473, 494",2022-12-01,96.06
"15, 18, 76, 128, 129, 134, 183, 281, 287, 307, 325, 328, 446, 451, 473, 494",2022-01-01,77.95
"15, 18, 76, 128, 129, 134, 183, 281, 287, 307, 325, 328, 446, 451, 473, 494",2022-02-01,87.01
"15, 18, 76, 128, 129, 134, 183, 281, 287, 307, 325, 328, 446, 451, 473, 494",2022-03-01,3.54
"15, 18, 76, 128, 129, 134, 183, 281, 287, 307, 325, 328, 446, 451, 473, 494",2022-04-01,17.72
"15, 18, 76, 128, 129, 134, 183, 281, 287, 307, 325, 328, 446, 451, 473, 494",2022-11-01,53.15
"15, 18, 76, 128, 129, 134, 183, 281, 287, 307, 325, 328, 446, 451, 473, 494",2022-12-01,100
"15, 45, 76, 128, 134, 135, 136, 137, 140, 143, 145, 146, 183, 219, 230, 281, 287, 297, 307, 317, 318, 325, 446, 473, 489, 494",2022-01-01,94.88
"15, 45, 76, 128, 134, 135, 136, 137, 140, 143, 145, 146, 183, 219, 230, 281, 287, 297, 307, 317, 318, 325, 446, 473, 489, 494",2022-02-01,97.64
"15, 45, 76, 128, 134, 135, 136, 137, 140, 143, 145, 146, 183, 219, 230, 281, 287, 297, 307, 317, 318, 325, 446, 473, 489, 494",2022-03-01,99.21
"15, 45, 76, 128, 134, 135, 136, 137, 140, 143, 145, 146, 183, 219, 230, 281, 287, 297, 307, 317, 318, 325, 446, 473, 489, 494",2022-04-01,49.61
"15, 45, 76, 128, 134, 135, 136, 137, 140, 143, 145, 146, 183, 219, 230, 281, 287, 297, 307, 317, 318, 325, 446, 473, 489, 494",2022-05-01,8.66
"15, 45, 76, 128, 134, 135, 136, 137, 140, 143, 145, 146, 183, 219, 230, 281, 287, 297, 307, 317, 318, 325, 446, 473, 489, 494",2022-06-01,2.76
"15, 45, 76, 128, 134, 135, 136, 137, 140, 143, 145, 146, 183, 219, 230, 281, 287, 297, 307, 317, 318, 325, 446, 473, 489, 494",2022-09-01,1.57
"15, 45, 76, 128, 134, 135, 136, 137, 140, 143, 145, 146, 183, 219, 230, 281, 287, 297, 307, 317, 318, 325, 446, 473, 489, 494",2022-10-01,5.91
"15, 45, 76, 128, 134, 135, 136, 137, 140, 143, 145, 146, 183, 219, 230, 281, 287, 297, 307, 317, 318, 325, 446, 473, 489, 494",2022-11-01,78.74
"15, 45, 76, 128, 134, 135, 136, 137, 140, 143, 145, 146, 183, 219, 230, 281, 287, 297, 307, 317, 318, 325, 446, 473, 489, 494",2022-12-01,94.09
"15, 45, 78, 134, 135, 136, 137, 140, 143, 144, 145, 146, 219, 230, 287, 290, 297, 307, 381, 446, 473, 489, 494",2022-01-01,96.06
"15, 45, 78, 134, 135, 136, 137, 140, 143, 144, 145, 146, 219, 230, 287, 290, 297, 307, 381, 446, 473, 489, 494",2022-02-01,98.03
"15, 45, 78, 134, 135, 136, 137, 140, 143, 144, 145, 146, 219, 230, 287, 290, 297, 307, 381, 446, 473, 489, 494",2022-03-01,99.61
"15, 45, 78, 134, 135, 136, 137, 140, 143, 144, 145, 146, 219, 230, 287, 290, 297, 307, 381, 446, 473, 489, 494",2022-04-01,99.21
"15, 45, 78, 134, 135, 136, 137, 140, 143, 144, 145, 146, 219, 230, 287, 290, 297, 307, 381, 446, 473, 489, 494",2022-05-01,42.13
"15, 45, 78, 134, 135, 136, 137, 140, 143, 144, 145, 146, 219, 230, 287, 290, 297, 307, 381, 446, 473, 489, 494",2022-06-01,9.45
"15, 45, 78, 134, 135, 136, 137, 140, 143, 144, 145, 146, 219, 230, 287, 290, 297, 307, 381, 446, 473, 489, 494",2022-07-01,0.79
"15, 45, 78, 134, 135, 136, 137, 140, 143, 144, 145, 146, 219, 230, 287, 290, 297, 307, 381, 446, 473, 489, 494",2022-09-01,6.69
"15, 45, 78, 134, 135, 136, 137, 140, 143, 144, 145, 146, 219, 230, 287, 290, 297, 307, 381, 446, 473, 489, 494",2022-10-01,15.75
"15, 45, 78, 134, 135, 136, 137, 140, 143, 144, 145, 146, 219, 230, 287, 290, 297, 307, 381, 446, 473, 489, 494",2022-11-01,100
"15, 45, 78, 134, 135, 136, 137, 140, 143, 144, 145, 146, 219, 230, 287, 290, 297, 307, 381, 446, 473, 489, 494",2022-12-01,96.46
"15, 76, 128, 134, 137, 183, 219, 230, 281, 283, 287, 297, 307, 317, 318, 325, 377, 446, 451, 473, 494",2022-01-01,96.06
"15, 76, 128, 134, 137, 183, 219, 230, 281, 283, 287, 297, 307, 317, 318, 325, 377, 446, 451, 473, 494",2022-02-01,96.85
"15, 76, 128, 134, 137, 183, 219, 230, 281, 283, 287, 297, 307, 317, 318, 325, 377, 446, 451, 473, 494",2022-03-01,100
"15, 76, 128, 134, 137, 183, 219, 230, 281, 283, 287, 297, 307, 317, 318, 325, 377, 446, 451, 473, 494",2022-04-01,100
"15, 76, 128, 134, 137, 183, 219, 230, 281, 283, 287, 297, 307, 317, 318, 325, 377, 446, 451, 473, 494",2022-05-01,64.17
"15, 76, 128, 134, 137, 183, 219, 230, 281, 283, 287, 297, 307, 317, 318, 325, 377, 446, 451, 473, 494",2022-06-01,43.7
"15, 76, 128, 134, 137, 183, 219, 230, 281, 283, 287, 297, 307, 317, 318, 325, 377, 446, 451, 473, 494",2022-07-01,12.2
"15, 76, 128, 134, 137, 183, 219, 230, 281, 283, 287, 297, 307, 317, 318, 325, 377, 446, 451, 473, 494",2022-08-01,4.72
"15, 76, 128, 134, 137, 183, 219, 230, 281, 283, 287, 297, 307, 317, 318, 325, 377, 446, 451, 473, 494",2022-09-01,14.57
"15, 76, 128, 134, 137, 183, 219, 230, 281, 283, 287, 297, 307, 317, 318, 325, 377, 446, 451, 473, 494",2022-11-01,91.34
"15, 76, 128, 134, 137, 183, 219, 230, 281, 283, 287, 297, 307, 317, 318, 325, 377, 446, 451, 473, 494",2022-12-01,100
"15, 76, 128, 134, 138, 183, 247, 281, 283, 287, 307, 317, 318, 325, 377, 398, 446, 451, 473, 494",2022-01-01,99.61
"15, 76, 128, 134, 138, 183, 247, 281, 283, 287, 307, 317, 318, 325, 377, 398, 446, 451, 473, 494",2022-02-01,98.03
"15, 76, 128, 134, 138, 183, 247, 281, 283, 287, 307, 317, 318, 325, 377, 398, 446, 451, 473, 494",2022-03-01,41.34
"15, 76, 128, 134, 138, 183, 247, 281, 283, 287, 307, 317, 318, 325, 377, 398, 446, 451, 473, 494",2022-04-01,37.4
"15, 76, 128, 134, 138, 183, 247, 281, 283, 287, 307, 317, 318, 325, 377, 398, 446, 451, 473, 494",2022-05-01,3.94
"15, 76, 128, 134, 138, 183, 247, 281, 283, 287, 307, 317, 318, 325, 377, 398, 446, 451, 473, 494",2022-11-01,96.46
"15, 76, 128, 134, 138, 183, 247, 281, 283, 287, 307, 317, 318, 325, 377, 398, 446, 451, 473, 494",2022-12-01,97.24
16,2022-01-01,23.62
16,2022-02-01,2.76
16,2022-03-01,22.830000000000002
16,2022-04-01,44.09
16,2022-05-01,83.33333333333333
16,2022-06-01,92.52333333333333
16,2022-07-01,99.08
16,2022-08-01,98.42333333333333
16,2022-09-01,46.45666666666666
16,2022-10-01,38.32
16,2022-11-01,3.94
16,2022-12-01,7.216666666666667
"16, 30, 48",2022-01-01,1.575
"16, 30, 48",2022-05-01,26.465555555555557
"16, 30, 48",2022-06-01,84.89545454545454
"16, 30, 48",2022-07-01,90.6590909090909
"16, 30, 48",2022-08-01,87.755
"16, 30, 48",2022-09-01,64.646
"16, 30, 48",2022-10-01,61.635555555555555
"16, 30, 48",2022-11-01,13.385
"16, 30, 48",2022-12-01,2.124
"17, 103, 126, 130, 161, 167, 228, 243, 276, 277, 279, 285, 324, 365, 423, 458",2022-01-01,97.64
"17, 103, 126, 130, 161, 167, 228, 243, 276, 277, 279, 285, 324, 365, 423, 458",2022-02-01,91.34
"17, 103, 126, 130, 161, 167, 228, 243, 276, 277, 279, 285, 324, 365, 423, 458",2022-03-01,86.22
"17, 103, 126, 130, 161, 167, 228, 243, 276, 277, 279, 285, 324, 365, 423, 458",2022-04-01,51.97
"17, 103, 126, 130, 161, 167, 228, 243, 276, 277, 279, 285, 324, 365, 423, 458",2022-05-01,0.79
"17, 103, 126, 130, 161, 167, 228, 243, 276, 277, 279, 285, 324, 365, 423, 458",2022-10-01,0.39
"17, 103, 126, 130, 161, 167, 228, 243, 276, 277, 279, 285, 324, 365, 423, 458",2022-11-01,26.77
"17, 103, 126, 130, 161, 167, 228, 243, 276, 277, 279, 285, 324, 365, 423, 458",2022-12-01,98.03
"17, 103, 126, 130, 161, 167, 228, 243, 276, 277, 279, 324, 372, 458",2022-01-01,98.03
"17, 103, 126, 130, 161, 167, 228, 243, 276, 277, 279, 324, 372, 458",2022-02-01,90.16
"17, 103, 126, 130, 161, 167, 228, 243, 276, 277, 279, 324, 372, 458",2022-03-01,91.34
"17, 103, 126, 130, 161, 167, 228, 243, 276, 277, 279, 324, 372, 458",2022-04-01,36.61
"17, 103, 126, 130, 161, 167, 228, 243, 276, 277, 279, 324, 372, 458",2022-05-01,4.33
"17, 103, 126, 130, 161, 167, 228, 243, 276, 277, 279, 324, 372, 458",2022-06-01,1.57
"17, 103, 126, 130, 161, 167, 228, 243, 276, 277, 279, 324, 372, 458",2022-07-01,1.97
"17, 103, 126, 130, 161, 167, 228, 243, 276, 277, 279, 324, 372, 458",2022-08-01,0.39
"17, 103, 126, 130, 161, 167, 228, 243, 276, 277, 279, 324, 372, 458",2022-09-01,2.36
"17, 103, 126, 130, 161, 167, 228, 243, 276, 277, 279, 324, 372, 458",2022-10-01,7.48
"17, 103, 126, 130, 161, 167, 228, 243, 276, 277, 279, 324, 372, 458",2022-11-01,98.82
"17, 103, 126, 130, 161, 167, 228, 243, 276, 277, 279, 324, 372, 458",2022-12-01,96.46
"17, 126, 130, 167, 232, 243, 262, 276, 279, 282, 285, 324, 353, 365, 476, 477",2022-01-01,95.67
"17, 126, 130, 167, 232, 243, 262, 276, 279, 282, 285, 324, 353, 365, 476, 477",2022-02-01,97.64
"17, 126, 130, 167, 232, 243, 262, 276, 279, 282, 285, 324, 353, 365, 476, 477",2022-03-01,96.06
"17, 126, 130, 167, 232, 243, 262, 276, 279, 282, 285, 324, 353, 365, 476, 477",2022-04-01,100
"17, 126, 130, 167, 232, 243, 262, 276, 279, 282, 285, 324, 353, 365, 476, 477",2022-05-01,2.36
